procedimiento_numero,procedimiento_nombre,numero_obra,uoc_codigo,uoc_descripcion,organismo_codigo_saf,organismo_nombre,expediente_procedimiento_numero,renglon_numero,renglon_descripcion,oferente_cuit,oferente_razon_social,oferente_ute_si_no,alternativa_numero,oferta_monto,presupuesto_oficial_renglon_monto,evaluada_si_no,desestimada_si_no,orden_merito
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13055,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-60867483-3,MARCALBA S.A.,No,274720,8906457704.29,50000000000.00,Pendiente,Aceptada,2
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13025,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70776153-5,Pelque SA,Si,274920,4768508312.71,50000000000.00,Pendiente,Aceptada,4
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13027,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70776153-5,Pelque SA,Si,274920,11016540716.31,50000000000.00,Pendiente,Aceptada,5
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13025,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70776153-5,Pelque SA,Si,274920,12899491968.75,50000000000.00,Pendiente,Aceptada,1
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13025,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70776153-5,Pelque SA,Si,274920,12841188171.82,50000000000.00,Pendiente,Aceptada,
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70910712-3,POSE SA,No,275060,2807857219.66,50000000000.00,Pendiente,Aceptada,2
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70910712-3,POSE SA,No,275060,680552731.22,50000000000.00,Pendiente,Aceptada,2
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70910712-3,POSE SA,No,275060,8045950611.85,50000000000.00,Pendiente,Aceptada,2
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70910712-3,POSE SA,No,275060,8819280262.24,50000000000.00,Pendiente,Aceptada,2
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70910712-3,POSE SA,No,275060,9033818322.54,50000000000.00,Pendiente,Aceptada,2
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-70910712-3,POSE SA,No,275060,9469666355.22,50000000000.00,Pendiente,Aceptada,1
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-69530748-5,VIAL TEC SA,Si,275160,4191715098.71,50000000000.00,Pendiente,Aceptada,6
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-69530748-5,VIAL TEC SA,Si,275160,9979330392.73,50000000000.00,Pendiente,Aceptada,1
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-69530748-5,VIAL TEC SA,Si,275160,12702206998.61,50000000000.00,Pendiente,Aceptada,4
501-0031-LPU22,"MAS Etapa III CONSTRUCCIÓN Y REHABILITACIÓN DE CORREDORES URBANOS EN EL GRAN BUENOS AIRES"".""",501-0008-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13056,4.2.2-10008.11,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: OBRA BASICA Y PAVIMENTO",30-69530748-5,VIAL TEC SA,Si,275160,12785545370.78,50000000000.00,Pendiente,Aceptada,4
501-0032-CDI21,Sistema Nacional de Radares Meteorológicos Etapa III,501-0009-OBR21,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,10634,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-58558124-7,INVAP S.E.,No,251770,5891606148.00,5254308327.00,Pendiente,Aceptada,1
501-0033-LPU22,ANLIS DR. CARLOS MALBRÁN,501-0012-OBR22,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13033,4.2.1-7003.11,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE EDIFICIO,30-71045496-1,Ingenieria y Arquitectura S.A.,No,275710,197148319.40,170744471.14,Pendiente,Aceptada,1
501-0034-LPU22,MHN MONUMENTO A LA BANDERA,501-0001-OBR23,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13124,4.2.1-7003.11,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE EDIFICIO,30-70950248-0,DyScon s.a.,No,275430,967531342.30,527441563.13,Pendiente,Aceptada,1
501-0034-LPU22,MHN MONUMENTO A LA BANDERA,501-0001-OBR23,501/000,501/000-Ministerio de Obras Públicas,364,501/000-Ministerio de Obras Públicas,13124,4.2.1-7003.11,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE EDIFICIO,30-58156762-2,COCIVIAL S.A.,No,,1024202864.95,527441563.13,Pendiente,Aceptada,
63-0007-LPU21,Edificios Jefatura Regional Conurbano l,63-0001-OBR22,63/000,63/000 - Dirección de Contrataciones - ANSES II,850,63/000 - Dirección de Contrataciones - ANSES II,11763,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70932088-9,CODYAR S.R.L.,No,238970,174451532.87,142137443.73,Pendiente,Aceptada,2
63-0007-LPU21,Edificios Jefatura Regional Conurbano l,63-0001-OBR22,63/000,63/000 - Dirección de Contrataciones - ANSES II,850,63/000 - Dirección de Contrataciones - ANSES II,11763,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-69381186-0,ILUBAIRES SA,No,238830,161064618.40,142137443.73,Pendiente,Aceptada,1
63-0007-LPU21,Edificios Jefatura Regional Conurbano l,63-0001-OBR22,63/000,63/000 - Dirección de Contrataciones - ANSES II,850,63/000 - Dirección de Contrataciones - ANSES II,11763,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-51635424-7,SUNIL S.A.,No,239420,194887818.24,142137443.73,Pendiente,Aceptada,3
63-0015-LPU21,Edificios de la Jefatura Regional Noroeste,63-0002-OBR22,63/000,63/000 - Dirección de Contrataciones - ANSES II,850,63/000 - Dirección de Contrataciones - ANSES II,11788,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70932088-9,CODYAR S.R.L.,No,251090,119911303.33,89501338.74,Pendiente,Aceptada,1
63-0093-LPU21,"Puesta en valor, remodelación, reparación, ampliación y/o adecuación de los edificios JRConurbano II",63-0003-OBR22,63/000,63/000 - Dirección de Contrataciones - ANSES II,850,63/000 - Dirección de Contrataciones - ANSES II,11939,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-58069871-5,Construcciones Industriales y Civiles S.R.L.,No,263380,244520853.37,230673538.33,Pendiente,Aceptada,1
63-0093-LPU21,"Puesta en valor, remodelación, reparación, ampliación y/o adecuación de los edificios JRConurbano II",63-0003-OBR22,63/000,63/000 - Dirección de Contrataciones - ANSES II,850,63/000 - Dirección de Contrataciones - ANSES II,11939,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70932088-9,CODYAR S.R.L.,No,263370,219549337.49,230673538.33,Pendiente,Aceptada,
63-0093-LPU21,"Puesta en valor, remodelación, reparación, ampliación y/o adecuación de los edificios JRConurbano II",63-0003-OBR22,63/000,63/000 - Dirección de Contrataciones - ANSES II,850,63/000 - Dirección de Contrataciones - ANSES II,11939,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-51635424-7,SUNIL S.A.,No,263310,252090257.25,230673538.33,Pendiente,Aceptada,
63-0093-LPU21,"Puesta en valor, remodelación, reparación, ampliación y/o adecuación de los edificios JRConurbano II",63-0003-OBR22,63/000,63/000 - Dirección de Contrataciones - ANSES II,850,63/000 - Dirección de Contrataciones - ANSES II,11939,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-69381186-0,ILUBAIRES SA,No,263290,282966676.05,230673538.33,Pendiente,Aceptada,
74-0002-LPU22,"Completamiento de construcción de edificios, Intendencia, Taller y Viviendas en la Loc.de Jaramillo",74-0001-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,11876,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70744361-4,BONALDI CONSTRUCCIONES SRL,No,263200,214944733.27,157892362.04,Pendiente,Aceptada,2
74-0002-LPU22,"Completamiento de construcción de edificios, Intendencia, Taller y Viviendas en la Loc.de Jaramillo",74-0001-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,11876,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70955363-8,Mateo constructora SRL,No,263190,146032629.57,157892362.04,Pendiente,Aceptada,1
74-0002-LPU22,"Completamiento de construcción de edificios, Intendencia, Taller y Viviendas en la Loc.de Jaramillo",74-0001-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,11876,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70815268-0,Mata Negra SA,No,263230,24919974.09,157892362.04,Pendiente,Aceptada,
74-0003-LPU21,Construcción de Sanitarios en el Parque Nacional El Palmar,74-0003-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10511,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70915815-1,COINAL S.A,No,237910,47724982.10,40487611.89,Pendiente,Aceptada,2
74-0003-LPU21,Construcción de Sanitarios en el Parque Nacional El Palmar,74-0003-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10511,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70955363-8,Mateo constructora SRL,No,237900,46633960.54,40487611.89,Pendiente,Aceptada,1
74-0003-LPU21,Construcción de Sanitarios en el Parque Nacional El Palmar,74-0003-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10511,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-61187485-1,CONSULPER S.A.,No,237890,53699289.62,40487611.89,Pendiente,Aceptada,
74-0003-LPU21,Construcción de Sanitarios en el Parque Nacional El Palmar,74-0003-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10511,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70744361-4,BONALDI CONSTRUCCIONES SRL,No,237820,35414746.49,40487611.89,Pendiente,Aceptada,
74-0004-LPU21,Refuncionalizacion Ex Hotel Majestic - Etapa 1,74-0002-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10485,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70932088-9,CODYAR S.R.L.,No,227310,10757089.45,6985367.95,Pendiente,Aceptada,1
74-0004-LPU21,Refuncionalizacion Ex Hotel Majestic - Etapa 1,74-0002-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10485,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70797748-1,Estudio Ing Villa SRL,No,237670,12974586.08,6985367.95,Pendiente,Aceptada,2
74-0004-LPU21,Refuncionalizacion Ex Hotel Majestic - Etapa 1,74-0002-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10485,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70994277-4,TECHCO S.R.L.,No,,10554333.87,6985367.95,Pendiente,Aceptada,
74-0004-LPU21,Refuncionalizacion Ex Hotel Majestic - Etapa 1,74-0002-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10485,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-69642988-6,INFRAESTRUCTURA BASICA APLICADA SA,No,,7878787.00,6985367.95,Pendiente,Aceptada,
74-0004-LPU21,Refuncionalizacion Ex Hotel Majestic - Etapa 1,74-0002-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10485,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70826798-4,Tala Construcciones SA,No,,10999005.00,6985367.95,Pendiente,Aceptada,
74-0004-LPU21,Refuncionalizacion Ex Hotel Majestic - Etapa 1,74-0002-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10485,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70960515-8,HIT CONSTRUCCIONES,No,,10702587.54,6985367.95,Pendiente,Aceptada,
74-0004-LPU21,Refuncionalizacion Ex Hotel Majestic - Etapa 1,74-0002-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10485,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70744361-4,BONALDI CONSTRUCCIONES SRL,No,,17671500.00,6985367.95,Pendiente,Aceptada,
74-0004-LPU21,Refuncionalizacion Ex Hotel Majestic - Etapa 1,74-0002-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10485,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,33-71180303-9,iprar srl,No,,11712977.38,6985367.95,Pendiente,Aceptada,
74-0004-LPU21,Refuncionalizacion Ex Hotel Majestic - Etapa 1,74-0002-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10485,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70743391-0,CONIBRA S.R.L.,No,,7888888.88,6985367.95,Pendiente,Aceptada,
74-0008-LPU22,Construcción de 6 (Seis) Viviendas en el Parque Nacional Ciervos de los Pantanos,74-0001-OBR23,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,13061,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,33-70754223-9,COOPERATIVA DE TRABAJO LOS AROMOS LIMITADA,No,275220,51563564.40,42084000.00,Pendiente,Aceptada,1
74-0010-LPU22,Construcción de 2 Viviendas en la Localidad de Comandante Andresito - PN Iguazú,74-0007-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,13049,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,33-70754223-9,COOPERATIVA DE TRABAJO LOS AROMOS LIMITADA,No,275040,16986877.46,14306000.00,Pendiente,Aceptada,1
74-0010-LPU22,Construcción de 2 Viviendas en la Localidad de Comandante Andresito - PN Iguazú,74-0007-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,13049,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-71404404-0,greff construcciones srl,No,,17510599.52,14306000.00,Pendiente,Aceptada,
74-0013-LPU18,Mejoramiento y reparacion Camino Acceso Cerro Tronador - PN Nahuel Huapi,74-0011-OBR18,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,9953,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70225040-0,E.V.A. S.A.,No,202120,63736116.56,66400137.33,Pendiente,Aceptada,1
74-0013-LPU21,Const. de Sede Administrativa - Sub. Coord. Reg. Sur (DNIN) y Dirección Reg. Patagonia Austral (DNC),74-0004-OBR21,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10556,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70744361-4,BONALDI CONSTRUCCIONES SRL,No,238570,63544254.52,447972907.70,Pendiente,Aceptada,1
74-0014-LPU22,Construcción de Galpón / Taller (ICE) - Parque Nacional Ciervos de los Pantanos,74-0003-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,11987,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70932088-9,CODYAR S.R.L.,No,275310,74173320.28,59197712.96,Pendiente,Aceptada,22
74-0014-LPU22,Construcción de Galpón / Taller (ICE) - Parque Nacional Ciervos de los Pantanos,74-0003-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,11987,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-64735407-2,MEJORES HOSPITALES S.A.,No,275770,70296770.22,59197712.96,Pendiente,Aceptada,1
74-0014-LPU22,Construcción de Galpón / Taller (ICE) - Parque Nacional Ciervos de los Pantanos,74-0003-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,11987,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-70966267-4,CONSTRUCTORA VENETTO S.A.,No,275720,63484906.22,59197712.96,Pendiente,Aceptada,
74-0017-LPU22,Construcción de Muelle en Ria Ajo - Parque Nacional Campos del Tuyu,74-0002-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,11979,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-71581805-8,HIER LOGISTIC SRL,No,275790,89337987.49,71496438.31,Pendiente,Aceptada,1
74-0018-LPU22,Construcción de 3 viviendas en la Reserva Natural San Antonio,74-0006-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,13050,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,33-70754223-9,COOPERATIVA DE TRABAJO LOS AROMOS LIMITADA,No,275780,28223463.66,21459000.00,Pendiente,Aceptada,1
74-0018-LPU22,Construcción de 3 viviendas en la Reserva Natural San Antonio,74-0006-OBR22,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,13050,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-71404404-0,greff construcciones srl,No,275000,21296996.19,21459000.00,Pendiente,Aceptada,
74-0020-LPU19,Construcción de Galpón - Taller en el Parque Nacional Lihue Calel,74-0001-OBR20,74/00,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,107,74/00 - ADMINISTRACIÓN DE PARQUES NACIONALES - COORDINACIÓN DE CONTRATACIONES,10284,4.2.1-7003.58,CONST. CIVIL PRIVADA; DESCRIPCION: OBRA CIVIL,30-61187485-1,CONSULPER S.A.,No,225040,31893969.22,20600000.00,Pendiente,Aceptada,2
